date,field,units,ensemble_et,month,year,field_id
2023-10-01,21106016807,in,1.8361023622047246,10,2023,21106016807
2023-11-01,21106016807,in,0.8371653543307087,11,2023,21106016807
2023-12-01,21106016807,in,0.41578740157480315,12,2023,21106016807
2023-01-01,21106020457,in,0.8351968503937007,1,2023,21106020457
2023-02-01,21106020457,in,0.7203149606299213,2,2023,21106020457
2023-03-01,21106020457,in,1.5193307086614174,3,2023,21106020457
2023-04-01,21106020457,in,2.9015354330708663,4,2023,21106020457
2023-05-01,21106020457,in,4.8527559055118115,5,2023,21106020457
2023-06-01,21106020457,in,3.9457874015748033,6,2023,21106020457
2023-07-01,21106020457,in,3.115433070866142,7,2023,21106020457
2023-08-01,21106020457,in,2.682992125984252,8,2023,21106020457
2023-09-01,21106020457,in,2.242244094488189,9,2023,21106020457
2023-10-01,21106020457,in,1.2891338582677165,10,2023,21106020457
2023-11-01,21106020457,in,0.6718110236220473,11,2023,21106020457
2023-12-01,21106020457,in,0.38854330708661416,12,2023,21106020457
2023-01-01,21106020564,in,0.7358661417322835,1,2023,21106020564
2023-02-01,21106020564,in,1.0826771653543308,2,2023,21106020564
2023-03-01,21106020564,in,1.3697637795275592,3,2023,21106020564
2023-04-01,21106020564,in,2.9492913385826776,4,2023,21106020564
2023-05-01,21106020564,in,3.9120078740157482,5,2023,21106020564
2023-06-01,21106020564,in,3.4044094488188974,6,2023,21106020564
2023-07-01,21106020564,in,4.2050787401574805,7,2023,21106020564
2023-08-01,21106020564,in,3.994212598425197,8,2023,21106020564
2023-09-01,21106020564,in,2.739803149606299,9,2023,21106020564
2023-10-01,21106020564,in,1.6443307086614174,10,2023,21106020564
2023-11-01,21106020564,in,0.8793307086614174,11,2023,21106020564
2023-12-01,21106020564,in,0.4835039370078741,12,2023,21106020564
2023-01-01,21106021133,in,0.85748031496063,1,2023,21106021133
2023-02-01,21106021133,in,1.3116535433070868,2,2023,21106021133
2023-03-01,21106021133,in,1.4580708661417323,3,2023,21106021133
2023-04-01,21106021133,in,1.0001574803149607,4,2023,21106021133
2023-05-01,21106021133,in,2.70748031496063,5,2023,21106021133
2023-06-01,21106021133,in,3.6801181102362204,6,2023,21106021133
2023-07-01,21106021133,in,5.963307086614173,7,2023,21106021133
2023-08-01,21106021133,in,5.188188976377953,8,2023,21106021133
2023-09-01,21106021133,in,3.4783858267716536,9,2023,21106021133
2023-10-01,21106021133,in,2.0212992125984255,10,2023,21106021133
2023-11-01,21106021133,in,0.8062598425196851,11,2023,21106021133
2023-12-01,21106021133,in,0.39700787401574805,12,2023,21106021133
2023-01-01,21106018616,in,0.6876771653543307,1,2023,21106018616
2023-02-01,21106018616,in,0.9214960629921259,2,2023,21106018616
2023-03-01,21106018616,in,1.0826771653543308,3,2023,21106018616
2023-04-01,21106018616,in,3.0600787401574805,4,2023,21106018616
2023-05-01,21106018616,in,4.949488188976378,5,2023,21106018616
2023-06-01,21106018616,in,5.22988188976378,6,2023,21106018616
2023-07-01,21106018616,in,5.679370078740158,7,2023,21106018616
2023-08-01,21106018616,in,4.720354330708662,8,2023,21106018616
2023-09-01,21106018616,in,3.4041732283464565,9,2023,21106018616
2023-10-01,21106018616,in,2.1390157480314964,10,2023,21106018616
2023-11-01,21106018616,in,0.839488188976378,11,2023,21106018616
2023-12-01,21106018616,in,0.49157480314960633,12,2023,21106018616
2023-01-01,21106019912,in,0.7186220472440945,1,2023,21106019912
2023-02-01,21106019912,in,0.8655905511811024,2,2023,21106019912
2023-03-01,21106019912,in,1.0693307086614174,3,2023,21106019912
2023-04-01,21106019912,in,2.876456692913386,4,2023,21106019912
2023-05-01,21106019912,in,5.22748031496063,5,2023,21106019912
2023-06-01,21106019912,in,4.2983858267716535,6,2023,21106019912
2023-07-01,21106019912,in,6.193937007874016,7,2023,21106019912
2023-08-01,21106019912,in,5.076653543307087,8,2023,21106019912
2023-09-01,21106019912,in,3.3665354330708666,9,2023,21106019912
2023-10-01,21106019912,in,2.1403149606299214,10,2023,21106019912
2023-11-01,21106019912,in,0.8442913385826772,11,2023,21106019912
2023-12-01,21106019912,in,0.4337007874015748,12,2023,21106019912
2023-01-01,21106016401,in,0.7487401574803151,1,2023,21106016401
2023-02-01,21106016401,in,0.892755905511811,2,2023,21106016401
2023-03-01,21106016401,in,1.597007874015748,3,2023,21106016401
2023-04-01,21106016401,in,1.9718897637795276,4,2023,21106016401
2023-05-01,21106016401,in,2.0514566929133857,5,2023,21106016401
2023-06-01,21106016401,in,1.8543307086614176,6,2023,21106016401
2023-07-01,21106016401,in,2.3078740157480313,7,2023,21106016401
2023-08-01,21106016401,in,2.0968503937007874,8,2023,21106016401
2023-09-01,21106016401,in,1.7703149606299213,9,2023,21106016401
2023-10-01,21106016401,in,1.1625984251968504,10,2023,21106016401
2023-11-01,21106016401,in,0.6936614173228347,11,2023,21106016401
2023-12-01,21106016401,in,0.49665354330708666,12,2023,21106016401
2023-01-01,21106021114,in,0.880708661417323,1,2023,21106021114
2023-02-01,21106021114,in,0.9182677165354332,2,2023,21106021114
2023-03-01,21106021114,in,0.9675984251968505,3,2023,21106021114
2023-04-01,21106021114,in,2.091771653543307,4,2023,21106021114
2023-05-01,21106021114,in,5.509409448818897,5,2023,21106021114
2023-06-01,21106021114,in,5.063858267716537,6,2023,21106021114
2023-07-01,21106021114,in,2.793188976377953,7,2023,21106021114
2023-08-01,21106021114,in,2.4567716535433073,8,2023,21106021114
2023-09-01,21106021114,in,1.6780708661417323,9,2023,21106021114
2023-10-01,21106021114,in,1.2562992125984254,10,2023,21106021114
2023-11-01,21106021114,in,0.7166535433070866,11,2023,21106021114
2023-12-01,21106021114,in,0.4561417322834646,12,2023,21106021114
2023-01-01,21106021117,in,0.8720078740157481,1,2023,21106021117
2023-02-01,21106021117,in,1.0136614173228347,2,2023,21106021117
2023-03-01,21106021117,in,0.96748031496063,3,2023,21106021117
2023-04-01,21106021117,in,2.5338188976377953,4,2023,21106021117
2023-05-01,21106021117,in,5.443622047244095,5,2023,21106021117
2023-06-01,21106021117,in,5.442047244094489,6,2023,21106021117
2023-07-01,21106021117,in,2.6974015748031497,7,2023,21106021117
2023-08-01,21106021117,in,2.560236220472441,8,2023,21106021117
2023-09-01,21106021117,in,1.835748031496063,9,2023,21106021117
2023-10-01,21106021117,in,1.3441338582677165,10,2023,21106021117
2023-11-01,21106021117,in,0.6885433070866143,11,2023,21106021117
2023-12-01,21106021117,in,0.3059055118110236,12,2023,21106021117
2023-01-01,21106020071,in,0.6497244094488189,1,2023,21106020071
2023-02-01,21106020071,in,0.3369685039370079,2,2023,21106020071
2023-03-01,21106020071,in,1.0191338582677165,3,2023,21106020071
2023-04-01,21106020071,in,2.3503149606299214,4,2023,21106020071
2023-05-01,21106020071,in,4.197047244094488,5,2023,21106020071
2023-06-01,21106020071,in,3.5590157480314963,6,2023,21106020071
2023-07-01,21106020071,in,4.10988188976378,7,2023,21106020071
2023-08-01,21106020071,in,3.27751968503937,8,2023,21106020071
2023-09-01,21106020071,in,2.677165354330709,9,2023,21106020071
2023-10-01,21106020071,in,1.5368503937007876,10,2023,21106020071
2023-11-01,21106020071,in,0.590748031496063,11,2023,21106020071
2023-12-01,21106020071,in,0.5106692913385827,12,2023,21106020071
2023-01-01,21106018196,in,0.7356692913385827,1,2023,21106018196
2023-02-01,21106018196,in,0.821220472440945,2,2023,21106018196
2023-03-01,21106018196,in,1.4187401574803151,3,2023,21106018196
2023-04-01,21106018196,in,2.7210236220472446,4,2023,21106018196
2023-05-01,21106018196,in,5.472204724409449,5,2023,21106018196
2023-06-01,21106018196,in,6.576496062992127,6,2023,21106018196
2023-07-01,21106018196,in,6.7049212598425205,7,2023,21106018196
2023-08-01,21106018196,in,4.976811023622048,8,2023,21106018196
2023-09-01,21106018196,in,2.831220472440945,9,2023,21106018196
2023-10-01,21106018196,in,1.7288976377952758,10,2023,21106018196
2023-11-01,21106018196,in,0.7513779527559056,11,2023,21106018196
2023-12-01,21106018196,in,0.2895669291338583,12,2023,21106018196
2023-01-01,21106018451,in,0.5993307086614174,1,2023,21106018451
2023-02-01,21106018451,in,0.967755905511811,2,2023,21106018451
2023-03-01,21106018451,in,0.8820472440944882,3,2023,21106018451
2023-04-01,21106018451,in,3.0417322834645675,4,2023,21106018451
2023-05-01,21106018451,in,5.377598425196851,5,2023,21106018451
2023-06-01,21106018451,in,6.170944881889763,6,2023,21106018451
2023-07-01,21106018451,in,7.239409448818898,7,2023,21106018451
2023-08-01,21106018451,in,5.753267716535434,8,2023,21106018451
2023-09-01,21106018451,in,3.677637795275591,9,2023,21106018451
2023-10-01,21106018451,in,2.358464566929134,10,2023,21106018451
2023-11-01,21106018451,in,0.8956299212598425,11,2023,21106018451
2023-12-01,21106018451,in,0.4094094488188976,12,2023,21106018451
2023-01-01,21106016953,in,0.6534645669291339,1,2023,21106016953
2023-02-01,21106016953,in,0.9125590551181102,2,2023,21106016953
2023-03-01,21106016953,in,0.9696062992125984,3,2023,21106016953
2023-04-01,21106016953,in,2.4801181102362206,4,2023,21106016953
2023-05-01,21106016953,in,5.1328740157480315,5,2023,21106016953
2023-06-01,21106016953,in,5.698188976377954,6,2023,21106016953
2023-07-01,21106016953,in,6.343346456692914,7,2023,21106016953
2023-08-01,21106016953,in,5.227244094488189,8,2023,21106016953
2023-09-01,21106016953,in,3.403779527559055,9,2023,21106016953
2023-10-01,21106016953,in,2.1465748031496066,10,2023,21106016953
2023-11-01,21106016953,in,0.9415748031496064,11,2023,21106016953
2023-12-01,21106016953,in,0.43889763779527563,12,2023,21106016953
2023-01-01,21106018221,in,0.80748031496063,1,2023,21106018221
2023-02-01,21106018221,in,0.9618897637795275,2,2023,21106018221
2023-03-01,21106018221,in,1.4958661417322834,3,2023,21106018221
2023-04-01,21106018221,in,2.170984251968504,4,2023,21106018221
2023-05-01,21106018221,in,5.435039370078741,5,2023,21106018221
2023-06-01,21106018221,in,5.141141732283465,6,2023,21106018221
2023-07-01,21106018221,in,6.259015748031497,7,2023,21106018221
2023-08-01,21106018221,in,5.773149606299213,8,2023,21106018221
2023-09-01,21106018221,in,2.82755905511811,9,2023,21106018221
2023-10-01,21106018221,in,1.8990944881889766,10,2023,21106018221
2023-11-01,21106018221,in,0.930748031496063,11,2023,21106018221
2023-12-01,21106018221,in,0.4248031496062992,12,2023,21106018221
2023-01-01,21106018263,in,0.8410236220472441,1,2023,21106018263
2023-02-01,21106018263,in,1.294251968503937,2,2023,21106018263
2023-03-01,21106018263,in,1.4349212598425198,3,2023,21106018263
2023-04-01,21106018263,in,1.6491338582677166,4,2023,21106018263
2023-05-01,21106018263,in,5.517598425196851,5,2023,21106018263
2023-06-01,21106018263,in,4.914448818897638,6,2023,21106018263
2023-07-01,21106018263,in,7.257952755905513,7,2023,21106018263
2023-08-01,21106018263,in,5.05240157480315,8,2023,21106018263
2023-09-01,21106018263,in,3.133779527559055,9,2023,21106018263
2023-10-01,21106018263,in,1.896456692913386,10,2023,21106018263
2023-11-01,21106018263,in,0.945511811023622,11,2023,21106018263
2023-12-01,21106018263,in,0.3996456692913386,12,2023,21106018263
2023-01-01,21106016548,in,0.7658267716535434,1,2023,21106016548
2023-02-01,21106016548,in,1.0915354330708662,2,2023,21106016548
2023-03-01,21106016548,in,1.3459055118110237,3,2023,21106016548
2023-04-01,21106016548,in,2.634212598425197,4,2023,21106016548
2023-05-01,21106016548,in,4.476653543307086,5,2023,21106016548
2023-06-01,21106016548,in,2.969015748031496,6,2023,21106016548
2023-07-01,21106016548,in,3.780314960629921,7,2023,21106016548
2023-08-01,21106016548,in,3.2825196850393703,8,2023,21106016548
2023-09-01,21106016548,in,1.7146456692913388,9,2023,21106016548
2023-10-01,21106016548,in,1.0425590551181103,10,2023,21106016548
2023-11-01,21106016548,in,0.5305905511811024,11,2023,21106016548
2023-12-01,21106016548,in,0.287244094488189,12,2023,21106016548
2023-01-01,21106020586,in,0.7575590551181103,1,2023,21106020586
2023-02-01,21106020586,in,1.0010629921259844,2,2023,21106020586
2023-03-01,21106020586,in,1.2059055118110236,3,2023,21106020586
2023-04-01,21106020586,in,3.048503937007874,4,2023,21106020586
2023-05-01,21106020586,in,4.025748031496064,5,2023,21106020586
2023-06-01,21106020586,in,4.904606299212599,6,2023,21106020586
2023-07-01,21106020586,in,5.552244094488189,7,2023,21106020586
2023-08-01,21106020586,in,4.852322834645669,8,2023,21106020586
2023-09-01,21106020586,in,3.3969685039370083,9,2023,21106020586
2023-10-01,21106020586,in,2.2170472440944886,10,2023,21106020586
2023-11-01,21106020586,in,0.8254330708661418,11,2023,21106020586
2023-12-01,21106020586,in,0.46444881889763784,12,2023,21106020586
2023-01-01,21106016443,in,0.6613779527559055,1,2023,21106016443
2023-02-01,21106016443,in,0.8770078740157481,2,2023,21106016443
2023-03-01,21106016443,in,0.914724409448819,3,2023,21106016443
2023-04-01,21106016443,in,2.4370866141732286,4,2023,21106016443
2023-05-01,21106016443,in,2.5287401574803154,5,2023,21106016443
2023-06-01,21106016443,in,1.4428346456692915,6,2023,21106016443
2023-07-01,21106016443,in,2.1490944881889766,7,2023,21106016443
2023-08-01,21106016443,in,1.1079133858267716,8,2023,21106016443
2023-09-01,21106016443,in,0.9179921259842521,9,2023,21106016443
2023-10-01,21106016443,in,0.74248031496063,10,2023,21106016443
2023-11-01,21106016443,in,0.29720472440944884,11,2023,21106016443
2023-12-01,21106016443,in,0.39637795275590554,12,2023,21106016443
2023-01-01,21106019836,in,0.8615354330708661,1,2023,21106019836
2023-02-01,21106019836,in,1.2456692913385827,2,2023,21106019836
2023-03-01,21106019836,in,1.5250393700787401,3,2023,21106019836
2023-04-01,21106019836,in,1.1356692913385829,4,2023,21106019836
2023-05-01,21106019836,in,4.47240157480315,5,2023,21106019836
2023-06-01,21106019836,in,5.692165354330709,6,2023,21106019836
2023-07-01,21106019836,in,4.445669291338583,7,2023,21106019836
2023-08-01,21106019836,in,4.839291338582678,8,2023,21106019836
2023-09-01,21106019836,in,3.2051181102362207,9,2023,21106019836
2023-10-01,21106019836,in,1.870708661417323,10,2023,21106019836
2023-11-01,21106019836,in,0.7829133858267716,11,2023,21106019836
2023-12-01,21106019836,in,0.376732283464567,12,2023,21106019836
2023-01-01,21106016565,in,0.8372834645669291,1,2023,21106016565
2023-02-01,21106016565,in,1.003740157480315,2,2023,21106016565
2023-03-01,21106016565,in,1.4792519685039371,3,2023,21106016565
2023-04-01,21106016565,in,1.7593700787401576,4,2023,21106016565
2023-05-01,21106016565,in,5.564527559055119,5,2023,21106016565
2023-06-01,21106016565,in,5.2862598425196845,6,2023,21106016565
2023-07-01,21106016565,in,7.1065748031496065,7,2023,21106016565
2023-08-01,21106016565,in,5.491771653543308,8,2023,21106016565
2023-09-01,21106016565,in,3.400944881889764,9,2023,21106016565
2023-10-01,21106016565,in,2.4675984251968504,10,2023,21106016565
2023-11-01,21106016565,in,0.9816929133858268,11,2023,21106016565
2023-12-01,21106016565,in,0.45937007874015745,12,2023,21106016565
2023-01-01,21106017446,in,0.6392913385826772,1,2023,21106017446
2023-02-01,21106017446,in,1.157204724409449,2,2023,21106017446
2023-03-01,21106017446,in,0.5606692913385827,3,2023,21106017446
2023-04-01,21106017446,in,1.1659055118110238,4,2023,21106017446
2023-05-01,21106017446,in,4.757755905511811,5,2023,21106017446
2023-06-01,21106017446,in,6.614448818897638,6,2023,21106017446
2023-07-01,21106017446,in,3.5315748031496064,7,2023,21106017446
2023-08-01,21106017446,in,3.0750787401574806,8,2023,21106017446
2023-09-01,21106017446,in,2.0970472440944885,9,2023,21106017446
2023-10-01,21106017446,in,1.5792913385826772,10,2023,21106017446
2023-11-01,21106017446,in,0.795748031496063,11,2023,21106017446
2023-12-01,21106017446,in,0.3490944881889764,12,2023,21106017446
2023-01-01,21106018052,in,0.7568503937007874,1,2023,21106018052
2023-02-01,21106018052,in,1.160433070866142,2,2023,21106018052
2023-03-01,21106018052,in,1.3568110236220474,3,2023,21106018052
2023-04-01,21106018052,in,2.0018897637795274,4,2023,21106018052
2023-05-01,21106018052,in,5.412047244094489,5,2023,21106018052
2023-06-01,21106018052,in,5.3295669291338585,6,2023,21106018052
2023-07-01,21106018052,in,7.191496062992126,7,2023,21106018052
2023-08-01,21106018052,in,5.03251968503937,8,2023,21106018052
2023-09-01,21106018052,in,3.62251968503937,9,2023,21106018052
2023-10-01,21106018052,in,1.6635826771653546,10,2023,21106018052
2023-11-01,21106018052,in,0.7669291338582678,11,2023,21106018052
2023-12-01,21106018052,in,0.3555511811023622,12,2023,21106018052
2023-01-01,21106018841,in,0.7813385826771654,1,2023,21106018841
2023-02-01,21106018841,in,1.083503937007874,2,2023,21106018841
2023-03-01,21106018841,in,1.354724409448819,3,2023,21106018841
2023-04-01,21106018841,in,2.0276377952755906,4,2023,21106018841
2023-05-01,21106018841,in,4.603503937007875,5,2023,21106018841
2023-06-01,21106018841,in,5.360905511811024,6,2023,21106018841
2023-07-01,21106018841,in,5.455118110236221,7,2023,21106018841
2023-08-01,21106018841,in,4.407401574803149,8,2023,21106018841
2023-09-01,21106018841,in,2.8728740157480317,9,2023,21106018841
2023-10-01,21106018841,in,1.797952755905512,10,2023,21106018841
2023-11-01,21106018841,in,0.7642913385826772,11,2023,21106018841
2023-12-01,21106018841,in,0.4095669291338583,12,2023,21106018841
2023-01-01,21106018919,in,0.8133070866141733,1,2023,21106018919
2023-02-01,21106018919,in,1.107716535433071,2,2023,21106018919
2023-03-01,21106018919,in,1.5303937007874016,3,2023,21106018919
2023-04-01,21106018919,in,3.1528346456692913,4,2023,21106018919
2023-05-01,21106018919,in,5.037204724409449,5,2023,21106018919
2023-06-01,21106018919,in,5.871102362204725,6,2023,21106018919
2023-07-01,21106018919,in,6.439763779527559,7,2023,21106018919
2023-08-01,21106018919,in,4.897519685039371,8,2023,21106018919
2023-09-01,21106018919,in,2.849685039370079,9,2023,21106018919
2023-10-01,21106018919,in,1.8610629921259845,10,2023,21106018919
2023-11-01,21106018919,in,0.871220472440945,11,2023,21106018919
2023-12-01,21106018919,in,0.49248031496062994,12,2023,21106018919
2023-01-01,21106019107,in,0.8086614173228347,1,2023,21106019107
2023-02-01,21106019107,in,1.1203937007874016,2,2023,21106019107
2023-03-01,21106019107,in,1.0429133858267716,3,2023,21106019107
2023-04-01,21106019107,in,2.229212598425197,4,2023,21106019107
2023-05-01,21106019107,in,5.301574803149607,5,2023,21106019107
2023-06-01,21106019107,in,5.28976377952756,6,2023,21106019107
2023-07-01,21106019107,in,5.130590551181103,7,2023,21106019107
2023-08-01,21106019107,in,3.9750787401574805,8,2023,21106019107
2023-09-01,21106019107,in,2.6417322834645667,9,2023,21106019107
2023-10-01,21106019107,in,1.5688188976377953,10,2023,21106019107
2023-11-01,21106019107,in,0.7225590551181104,11,2023,21106019107
2023-12-01,21106019107,in,0.34574803149606304,12,2023,21106019107
2023-01-01,21106019178,in,0.6801181102362205,1,2023,21106019178
2023-02-01,21106019178,in,0.7575590551181103,2,2023,21106019178
2023-03-01,21106019178,in,1.3474409448818898,3,2023,21106019178
2023-04-01,21106019178,in,3.0085826771653545,4,2023,21106019178
2023-05-01,21106019178,in,5.2668897637795276,5,2023,21106019178
2023-06-01,21106019178,in,6.089015748031496,6,2023,21106019178
2023-07-01,21106019178,in,7.217283464566929,7,2023,21106019178
2023-08-01,21106019178,in,5.475826771653544,8,2023,21106019178
2023-09-01,21106019178,in,3.197952755905512,9,2023,21106019178
2023-10-01,21106019178,in,1.899763779527559,10,2023,21106019178
2023-11-01,21106019178,in,0.9300393700787403,11,2023,21106019178
2023-12-01,21106019178,in,0.5168503937007874,12,2023,21106019178
2023-01-01,21106019253,in,0.7690944881889764,1,2023,21106019253
2023-02-01,21106019253,in,0.9660629921259843,2,2023,21106019253
2023-03-01,21106019253,in,1.5632677165354332,3,2023,21106019253
2023-04-01,21106019253,in,2.196259842519685,4,2023,21106019253
2023-05-01,21106019253,in,5.156732283464567,5,2023,21106019253
2023-06-01,21106019253,in,5.945748031496063,6,2023,21106019253
2023-07-01,21106019253,in,6.992795275590551,7,2023,21106019253
2023-08-01,21106019253,in,5.452874015748031,8,2023,21106019253
2023-09-01,21106019253,in,3.4377559055118114,9,2023,21106019253
2023-10-01,21106019253,in,2.094803149606299,10,2023,21106019253
2023-11-01,21106019253,in,1.009685039370079,11,2023,21106019253
2023-12-01,21106019253,in,0.5208661417322835,12,2023,21106019253
2023-01-01,21106020920,in,0.44736220472440946,1,2023,21106020920
2023-02-01,21106020920,in,0.7372834645669292,2,2023,21106020920
2023-03-01,21106020920,in,0.8869291338582677,3,2023,21106020920
2023-04-01,21106020920,in,2.83996062992126,4,2023,21106020920
2023-05-01,21106020920,in,5.150511811023622,5,2023,21106020920
2023-06-01,21106020920,in,5.355708661417323,6,2023,21106020920
2023-07-01,21106020920,in,6.430078740157481,7,2023,21106020920
2023-08-01,21106020920,in,5.357283464566929,8,2023,21106020920
2023-09-01,21106020920,in,3.518976377952756,9,2023,21106020920
2023-10-01,21106020920,in,2.36248031496063,10,2023,21106020920
2023-11-01,21106020920,in,0.9934251968503938,11,2023,21106020920
2023-12-01,21106020920,in,0.394015748031496,12,2023,21106020920
2023-01-01,21106019164,in,0.7533464566929134,1,2023,21106019164
2023-02-01,21106019164,in,0.9152755905511812,2,2023,21106019164
2023-03-01,21106019164,in,0.9131496062992126,3,2023,21106019164
2023-04-01,21106019164,in,2.8173228346456693,4,2023,21106019164
2023-05-01,21106019164,in,5.4768897637795275,5,2023,21106019164
2023-06-01,21106019164,in,5.75728346456693,6,2023,21106019164
2023-07-01,21106019164,in,7.3645275590551185,7,2023,21106019164
2023-08-01,21106019164,in,5.641692913385827,8,2023,21106019164
2023-09-01,21106019164,in,3.792677165354331,9,2023,21106019164
2023-10-01,21106019164,in,2.2483070866141732,10,2023,21106019164
2023-11-01,21106019164,in,0.8985433070866142,11,2023,21106019164
2023-12-01,21106019164,in,0.353503937007874,12,2023,21106019164
2023-01-01,21106017536,in,0.84251968503937,1,2023,21106017536
2023-02-01,21106017536,in,1.057795275590551,2,2023,21106017536
2023-03-01,21106017536,in,1.4664566929133858,3,2023,21106017536
2023-04-01,21106017536,in,0.8337795275590552,4,2023,21106017536
2023-05-01,21106017536,in,2.892637795275591,5,2023,21106017536
2023-06-01,21106017536,in,6.0522047244094495,6,2023,21106017536
2023-07-01,21106017536,in,6.355551181102363,7,2023,21106017536
2023-08-01,21106017536,in,3.7809842519685044,8,2023,21106017536
2023-09-01,21106017536,in,2.523976377952756,9,2023,21106017536
2023-10-01,21106017536,in,1.5122834645669292,10,2023,21106017536
2023-11-01,21106017536,in,0.8910629921259843,11,2023,21106017536
2023-12-01,21106017536,in,0.38027559055118115,12,2023,21106017536
2023-01-01,21106017467,in,0.8561417322834646,1,2023,21106017467
2023-02-01,21106017467,in,1.286732283464567,2,2023,21106017467
2023-03-01,21106017467,in,1.4070866141732286,3,2023,21106017467
2023-04-01,21106017467,in,0.6312204724409449,4,2023,21106017467
2023-05-01,21106017467,in,3.2291732283464567,5,2023,21106017467
2023-06-01,21106017467,in,5.391614173228347,6,2023,21106017467
2023-07-01,21106017467,in,6.8927559055118115,7,2023,21106017467
2023-08-01,21106017467,in,6.519763779527559,8,2023,21106017467
2023-09-01,21106017467,in,3.907637795275591,9,2023,21106017467
2023-10-01,21106017467,in,2.261771653543307,10,2023,21106017467
2023-11-01,21106017467,in,1.0163779527559056,11,2023,21106017467
2023-12-01,21106017467,in,0.43759842519685044,12,2023,21106017467
2023-01-01,21106017887,in,0.8638976377952757,1,2023,21106017887
2023-02-01,21106017887,in,1.2874409448818898,2,2023,21106017887
2023-03-01,21106017887,in,1.5469291338582678,3,2023,21106017887
2023-04-01,21106017887,in,1.5594488188976379,4,2023,21106017887
2023-05-01,21106017887,in,5.152598425196851,5,2023,21106017887
2023-06-01,21106017887,in,4.56992125984252,6,2023,21106017887
2023-07-01,21106017887,in,6.871141732283465,7,2023,21106017887
2023-08-01,21106017887,in,4.581220472440945,8,2023,21106017887
2023-09-01,21106017887,in,2.680275590551181,9,2023,21106017887
2023-10-01,21106017887,in,1.9311811023622047,10,2023,21106017887
2023-11-01,21106017887,in,0.922992125984252,11,2023,21106017887
2023-12-01,21106017887,in,0.31854330708661416,12,2023,21106017887
2023-01-01,21106019297,in,0.8038188976377953,1,2023,21106019297
2023-02-01,21106019297,in,1.2505905511811024,2,2023,21106019297
2023-03-01,21106019297,in,1.413740157480315,3,2023,21106019297
2023-04-01,21106019297,in,2.4883464566929137,4,2023,21106019297
2023-05-01,21106019297,in,5.358503937007874,5,2023,21106019297
2023-06-01,21106019297,in,5.316102362204725,6,2023,21106019297
2023-07-01,21106019297,in,6.492598425196851,7,2023,21106019297
2023-08-01,21106019297,in,5.202283464566929,8,2023,21106019297
2023-09-01,21106019297,in,3.2949606299212597,9,2023,21106019297
2023-10-01,21106019297,in,2.3361417322834646,10,2023,21106019297
2023-11-01,21106019297,in,0.8763779527559056,11,2023,21106019297
2023-12-01,21106019297,in,0.4187007874015748,12,2023,21106019297
2023-01-01,21106017995,in,0.9432677165354331,1,2023,21106017995
2023-02-01,21106017995,in,1.2530314960629922,2,2023,21106017995
2023-03-01,21106017995,in,1.7322047244094487,3,2023,21106017995
2023-04-01,21106017995,in,1.225511811023622,4,2023,21106017995
2023-05-01,21106017995,in,3.8653543307086617,5,2023,21106017995
2023-06-01,21106017995,in,6.713307086614174,6,2023,21106017995
2023-07-01,21106017995,in,6.738582677165355,7,2023,21106017995
2023-08-01,21106017995,in,3.757795275590551,8,2023,21106017995
2023-09-01,21106017995,in,1.6768503937007875,9,2023,21106017995
2023-10-01,21106017995,in,0.9247637795275592,10,2023,21106017995
2023-11-01,21106017995,in,0.5596456692913386,11,2023,21106017995
2023-12-01,21106017995,in,0.21913385826771653,12,2023,21106017995
2023-01-01,21106016398,in,0.7210629921259843,1,2023,21106016398
2023-02-01,21106016398,in,0.9708267716535434,2,2023,21106016398
2023-03-01,21106016398,in,1.2283858267716536,3,2023,21106016398
2023-04-01,21106016398,in,2.8155511811023626,4,2023,21106016398
2023-05-01,21106016398,in,4.452086614173228,5,2023,21106016398
2023-06-01,21106016398,in,5.154566929133858,6,2023,21106016398
2023-07-01,21106016398,in,5.875393700787402,7,2023,21106016398
2023-08-01,21106016398,in,4.665472440944882,8,2023,21106016398
2023-09-01,21106016398,in,3.086102362204725,9,2023,21106016398
2023-10-01,21106016398,in,2.053228346456693,10,2023,21106016398
2023-11-01,21106016398,in,0.8600393700787402,11,2023,21106016398
2023-12-01,21106016398,in,0.48771653543307086,12,2023,21106016398
2023-01-01,21106016536,in,0.7655118110236221,1,2023,21106016536
2023-02-01,21106016536,in,0.9836614173228346,2,2023,21106016536
2023-03-01,21106016536,in,1.5016141732283466,3,2023,21106016536
2023-04-01,21106016536,in,2.697992125984252,4,2023,21106016536
2023-05-01,21106016536,in,4.060669291338583,5,2023,21106016536
2023-06-01,21106016536,in,4.687125984251969,6,2023,21106016536
2023-07-01,21106016536,in,5.119291338582678,7,2023,21106016536
2023-08-01,21106016536,in,4.053858267716536,8,2023,21106016536
2023-09-01,21106016536,in,2.8636220472440947,9,2023,21106016536
2023-10-01,21106016536,in,1.936220472440945,10,2023,21106016536
2023-11-01,21106016536,in,0.9430708661417324,11,2023,21106016536
2023-12-01,21106016536,in,0.5355118110236221,12,2023,21106016536
2023-01-01,21106019962,in,0.642007874015748,1,2023,21106019962
2023-02-01,21106019962,in,0.7451574803149607,2,2023,21106019962
2023-03-01,21106019962,in,0.8381496062992128,3,2023,21106019962
2023-04-01,21106019962,in,2.455944881889764,4,2023,21106019962
2023-05-01,21106019962,in,4.388149606299213,5,2023,21106019962
2023-06-01,21106019962,in,5.014685039370079,6,2023,21106019962
